,Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Volume,Adjusted Price
1751,2022-05-11,EQTY,Equity Group Holdings Plc,40.0,55.0,44.5,45.0,44.95,45.0,-0.05,958300.0,0.0
1752,2022-05-11,HFCK,HF Group Ltd,2.8,5.2,3.0,3.2,3.14,3.06,0.08,60700.0,0.0
1753,2022-05-11,IMH,I & M Holdings Plc,17.85,25.0,17.85,18.95,18.2,17.9,0.3,4100.0,0.0
1754,2022-05-11,KCB,KCB Group Plc,34.0,50.75,35.1,36.5,35.7,35.85,-0.15,708800.0,0.0
1755,2022-05-11,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1756,2022-05-11,NCBA,NCBA Group Plc,23.0,29.0,25.6,26.0,25.95,25.6,0.35,94900.0,0.0
1757,2022-05-11,SBIC,Stanbic Holdings Plc,78.0,106.0,105.0,106.0,105.0,99.0,6.0,83900.0,0.0
1758,2022-05-11,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.75,125.25,124.75,125.25,-0.5,42200.0,0.0
1759,2022-05-11,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1760,2022-05-12,EGAD,Eaagads Ltd,10.0,15.0,13.1,13.1,13.1,12.0,1.1,1100.0,0.0
1761,2022-05-12,KUKZ,Kakuzi Plc,360.0,427.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0
1762,2022-05-12,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,89.25,89.25,89.25,89.25,0.0,0.0,0.0
1763,2022-05-12,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1764,2022-05-12,SASN,Sasini Plc,16.75,22.6,20.5,21.55,21.05,20.25,0.8,4000.0,0.0
1765,2022-05-12,WTK,Williamson Tea Kenya Plc,120.0,154.75,129.0,129.0,129.0,129.0,0.0,0.0,0.0
1766,2022-05-12,CGEN,Car and General (K) Ltd,10.25,70.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
1767,2022-05-12,ABSA,ABSA Bank Kenya Plc,8.7,12.95,9.9,10.0,9.94,9.96,-0.02,99200.0,0.0
1768,2022-05-12,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,30.0,0.0,1300.0,0.0
1769,2022-05-12,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.0,12.5,12.25,12.4,-0.15,262700.0,0.0
1770,2022-05-12,DTK,Diamond Trust Bank Kenya Ltd,51.25,69.0,51.25,52.0,51.75,53.25,-1.5,3000.0,0.0
1771,2022-05-12,EQTY,Equity Group Holdings Plc,40.0,55.0,44.5,45.0,44.6,44.95,-0.35,369200.0,0.0
1772,2022-05-12,HFCK,HF Group Ltd,2.8,5.2,2.83,3.05,2.94,3.14,-0.2,53200.0,0.0
1773,2022-05-12,IMH,I & M Holdings Plc,17.85,24.55,17.85,18.0,18.0,18.2,-0.2,3700.0,0.0
1774,2022-05-12,KCB,KCB Group Plc,34.0,50.75,35.6,36.0,35.85,35.7,0.15,389800.0,0.0
1775,2022-05-12,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1776,2022-05-12,NCBA,NCBA Group Plc,23.0,29.0,25.7,26.5,26.05,25.95,0.1,386800.0,0.0
1777,2022-05-12,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,105.0,-1.0,170300.0,0.0
1778,2022-05-12,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.5,125.0,124.75,124.75,0.0,27800.0,0.0
1779,2022-05-12,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1780,2022-05-13,EGAD,Eaagads Ltd,10.0,15.0,13.1,13.1,13.1,13.1,0.0,300.0,0.0
1781,2022-05-13,KUKZ,Kakuzi Plc,360.0,440.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0
1782,2022-05-13,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,90.0,90.0,90.0,89.25,0.75,300.0,0.0
1783,2022-05-13,LIMT,Limuru Tea Plc,260.0,352.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1784,2022-05-13,SASN,Sasini Plc,16.75,22.6,20.7,21.0,20.75,21.05,-0.3,11300.0,0.0
1785,2022-05-13,WTK,Williamson Tea Kenya Plc,120.0,154.75,126.5,126.75,126.75,129.0,-2.25,300.0,0.0
1786,2022-05-13,CGEN,Car and General (K) Ltd,11.0,70.0,31.0,33.0,32.0,30.0,2.0,1200.0,0.0
1787,2022-05-13,ABSA,ABSA Bank Kenya Plc,8.92,12.95,9.02,9.9,9.7,9.94,-0.24,232900.0,0.0
1788,2022-05-13,BKG,BK Group Plc,24.3,40.0,29.95,30.0,30.0,30.0,0.0,4600.0,0.0
1789,2022-05-13,COOP,Co-operative Bank of Kenya Ltd,11.1,14.0,12.2,12.3,12.25,12.25,0.0,67000.0,0.0
1790,2022-05-13,DTK,Diamond Trust Bank Kenya Ltd,48.5,69.0,53.0,56.0,53.75,51.75,2.0,1700.0,0.0
1791,2022-05-13,EQTY,Equity Group Holdings Plc,40.5,55.0,44.65,46.0,45.5,44.6,0.9,2371500.0,0.0
1792,2022-05-13,HFCK,HF Group Ltd,2.8,5.2,2.94,3.0,2.99,2.94,0.05,14700.0,0.0
1793,2022-05-13,IMH,I & M Holdings Plc,17.5,23.5,17.9,18.0,17.95,18.0,-0.05,21600.0,0.0
1794,2022-05-13,KCB,KCB Group Plc,34.0,50.75,35.6,35.9,35.75,35.85,-0.1,2725800.0,0.0
1795,2022-05-13,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1796,2022-05-13,NCBA,NCBA Group Plc,23.0,29.0,26.5,27.0,26.5,26.05,0.45,411600.0,0.0
1797,2022-05-13,SBIC,Stanbic Holdings Plc,78.0,106.0,98.0,106.0,103.25,104.0,-0.75,300.0,0.0
1798,2022-05-13,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.5,125.0,124.75,124.75,0.0,22600.0,0.0
1799,2022-05-13,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1800,2022-05-16,EGAD,Eaagads Ltd,10.0,15.0,13.1,13.1,13.1,13.1,0.0,0.0,0.0
1801,2022-05-16,KUKZ,Kakuzi Plc,360.0,427.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0
1802,2022-05-16,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,90.0,99.0,95.5,90.0,5.5,500.0,0.0
1803,2022-05-16,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1804,2022-05-16,SASN,Sasini Plc,16.75,22.6,20.75,21.0,20.8,20.75,0.05,600.0,0.0
1805,2022-05-16,WTK,Williamson Tea Kenya Plc,120.0,154.75,126.75,126.75,126.75,126.75,0.0,0.0,0.0
1806,2022-05-16,CGEN,Car and General (K) Ltd,11.0,70.0,33.0,35.0,33.6,32.0,1.6,1000.0,0.0
1807,2022-05-16,ABSA,ABSA Bank Kenya Plc,8.8,12.95,9.76,9.94,9.86,9.7,0.16,44400.0,0.0
1808,2022-05-16,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,30.0,0.0,2100.0,0.0
1809,2022-05-16,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.05,12.5,12.15,12.25,-0.1,221700.0,0.0
1810,2022-05-16,DTK,Diamond Trust Bank Kenya Ltd,51.25,69.0,52.0,56.75,52.75,53.75,-1.0,9700.0,0.0
1811,2022-05-16,EQTY,Equity Group Holdings Plc,40.05,55.0,45.05,46.0,45.6,45.5,0.1,247700.0,0.0
1812,2022-05-16,HFCK,HF Group Ltd,2.8,5.2,2.94,3.14,3.04,2.99,0.05,3100.0,0.0
1813,2022-05-16,IMH,I & M Holdings Plc,17.85,24.25,17.95,17.95,17.95,17.95,0.0,1500.0,0.0
1814,2022-05-16,KCB,KCB Group Plc,34.0,50.75,35.2,35.75,35.4,35.75,-0.35,1315400.0,0.0
1815,2022-05-16,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1816,2022-05-16,NCBA,NCBA Group Plc,23.0,29.0,26.25,27.0,26.5,26.5,0.0,228600.0,0.0
1817,2022-05-16,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,103.25,0.75,3000.0,0.0
1818,2022-05-16,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.0,124.75,124.75,124.75,0.0,62500.0,0.0
1819,2022-05-16,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1820,2022-05-17,EGAD,Eaagads Ltd,10.0,15.0,13.1,13.1,13.1,13.1,0.0,0.0,0.0
1821,2022-05-17,KUKZ,Kakuzi Plc,360.0,427.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0
1822,2022-05-17,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0
1823,2022-05-17,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1824,2022-05-17,SASN,Sasini Plc,16.75,22.6,20.5,20.8,20.55,20.8,-0.25,3100.0,0.0
1825,2022-05-17,WTK,Williamson Tea Kenya Plc,120.0,154.75,126.5,127.0,126.75,126.75,0.0,300.0,0.0
1826,2022-05-17,CGEN,Car and General (K) Ltd,11.0,70.0,32.0,33.0,32.5,33.6,-1.1,200.0,0.0
1827,2022-05-17,ABSA,ABSA Bank Kenya Plc,8.8,12.95,9.7,9.94,9.8,9.86,-0.06,140000.0,0.0
1828,2022-05-17,BKG,BK Group Plc,24.3,40.0,29.55,30.0,29.9,30.0,-0.1,1400.0,0.0
1829,2022-05-17,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,12.1,12.45,12.25,12.15,0.1,161400.0,0.0
1830,2022-05-17,DTK,Diamond Trust Bank Kenya Ltd,50.0,69.0,53.0,53.0,53.0,52.75,0.25,5100.0,0.0
1831,2022-05-17,EQTY,Equity Group Holdings Plc,40.2,55.0,45.55,46.5,46.25,45.6,0.65,90900.0,0.0
1832,2022-05-17,HFCK,HF Group Ltd,2.8,5.2,3.04,3.04,3.04,3.04,0.0,0.0,0.0
1833,2022-05-17,IMH,I & M Holdings Plc,17.85,23.8,17.95,17.95,17.95,17.95,0.0,2700.0,0.0
1834,2022-05-17,KCB,KCB Group Plc,34.0,50.75,35.4,35.85,35.55,35.4,0.15,42100.0,0.0
1835,2022-05-17,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1836,2022-05-17,NCBA,NCBA Group Plc,23.0,29.0,26.05,26.75,26.1,26.5,-0.4,155500.0,0.0
1837,2022-05-17,SBIC,Stanbic Holdings Plc,78.0,106.0,104.0,104.0,104.0,104.0,0.0,400.0,0.0
1838,2022-05-17,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.5,124.75,124.5,124.75,-0.25,26800.0,0.0
1839,2022-05-17,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1840,2022-05-18,EGAD,Eaagads Ltd,10.0,15.0,13.1,13.1,13.1,13.1,0.0,0.0,0.0
1841,2022-05-18,KUKZ,Kakuzi Plc,360.0,427.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0
1842,2022-05-18,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0
1843,2022-05-18,LIMT,Limuru Tea Plc,260.0,350.0,320.0,320.0,320.0,320.0,0.0,800.0,0.0
1844,2022-05-18,SASN,Sasini Plc,16.75,22.6,20.5,21.0,20.7,20.55,0.15,7700.0,0.0
1845,2022-05-18,WTK,Williamson Tea Kenya Plc,120.0,154.75,130.0,130.0,130.0,126.75,3.25,600.0,0.0
1846,2022-05-18,CGEN,Car and General (K) Ltd,11.0,70.0,30.0,31.0,30.5,32.5,-2.0,200.0,0.0
1847,2022-05-18,ABSA,ABSA Bank Kenya Plc,8.84,12.95,9.7,9.8,9.78,9.8,-0.02,70400.0,0.0
1848,2022-05-18,BKG,BK Group Plc,24.3,40.0,29.55,30.0,29.75,29.9,-0.15,3600.0,0.0
1849,2022-05-18,COOP,Co-operative Bank of Kenya Ltd,11.5,14.0,11.9,12.25,12.0,12.25,-0.25,356900.0,0.0
1850,2022-05-18,DTK,Diamond Trust Bank Kenya Ltd,50.0,69.0,50.0,52.75,50.0,53.0,-3.0,21000.0,0.0
1851,2022-05-18,EQTY,Equity Group Holdings Plc,40.5,55.0,45.75,47.0,45.85,46.25,-0.4,366400.0,0.0
1852,2022-05-18,HFCK,HF Group Ltd,2.8,5.2,2.99,3.1,3.0,3.04,-0.04,3700.0,0.0
1853,2022-05-18,IMH,I & M Holdings Plc,17.7,23.5,17.9,17.9,17.9,17.95,-0.05,800.0,0.0
1854,2022-05-18,KCB,KCB Group Plc,34.0,50.75,34.5,35.55,35.0,35.55,-0.55,1520700.0,0.0
1855,2022-05-18,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1856,2022-05-18,NCBA,NCBA Group Plc,23.0,29.0,26.1,26.7,26.6,26.1,0.5,194700.0,0.0
1857,2022-05-18,SBIC,Stanbic Holdings Plc,78.0,106.0,98.0,104.0,104.0,104.0,0.0,18800.0,0.0
1858,2022-05-18,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.0,124.5,124.25,124.5,-0.25,33700.0,0.0
1859,2022-05-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1860,2022-05-19,EGAD,Eaagads Ltd,10.0,15.0,13.1,13.1,13.1,13.1,0.0,0.0,0.0
1861,2022-05-19,KUKZ,Kakuzi Plc,360.0,440.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0
1862,2022-05-19,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0
1863,2022-05-19,LIMT,Limuru Tea Plc,260.0,352.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0
1864,2022-05-19,SASN,Sasini Plc,16.75,22.6,20.5,21.0,20.8,20.7,0.1,800.0,0.0
1865,2022-05-19,WTK,Williamson Tea Kenya Plc,120.0,154.75,130.0,130.0,130.0,130.0,0.0,700.0,0.0
1866,2022-05-19,CGEN,Car and General (K) Ltd,11.0,70.0,31.0,33.0,32.0,30.5,1.5,200.0,0.0
1867,2022-05-19,ABSA,ABSA Bank Kenya Plc,8.92,12.95,9.7,9.8,9.74,9.78,-0.04,28300.0,0.0
1868,2022-05-19,BKG,BK Group Plc,24.3,40.0,29.55,29.55,29.55,29.75,-0.2,2000.0,0.0
1869,2022-05-19,COOP,Co-operative Bank of Kenya Ltd,11.1,14.0,11.5,12.0,11.95,12.0,-0.05,268300.0,0.0
1870,2022-05-19,DTK,Diamond Trust Bank Kenya Ltd,48.5,69.0,50.0,52.0,50.5,50.0,0.5,51800.0,0.0
1871,2022-05-19,EQTY,Equity Group Holdings Plc,40.5,55.0,45.0,47.0,45.6,45.85,-0.25,90600.0,0.0
1872,2022-05-19,HFCK,HF Group Ltd,2.8,5.2,2.93,3.05,3.01,3.0,0.01,29800.0,0.0
1873,2022-05-19,IMH,I & M Holdings Plc,17.5,23.5,17.7,17.8,17.7,17.9,-0.2,6700.0,0.0
1874,2022-05-19,KCB,KCB Group Plc,34.0,50.75,35.0,35.4,35.0,35.0,0.0,889700.0,0.0
1875,2022-05-19,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1876,2022-05-19,NCBA,NCBA Group Plc,23.0,29.0,26.0,26.6,26.5,26.6,-0.1,5611400.0,0.0
1877,2022-05-19,SBIC,Stanbic Holdings Plc,78.0,106.0,103.0,104.0,103.0,104.0,-1.0,55200.0,0.0
1878,2022-05-19,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,123.75,124.25,124.0,124.25,-0.25,15300.0,0.0
1879,2022-05-19,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1880,2022-05-20,EGAD,Eaagads Ltd,10.0,15.0,12.0,13.1,12.3,13.1,-0.8,400.0,0.0
1881,2022-05-20,KUKZ,Kakuzi Plc,360.0,440.0,400.0,440.0,402.0,400.0,2.0,2000.0,0.0
1882,2022-05-20,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0
1883,2022-05-20,LIMT,Limuru Tea Plc,260.0,352.0,352.0,352.0,352.0,320.0,32.0,100.0,0.0
1884,2022-05-20,SASN,Sasini Plc,16.75,22.6,21.0,21.0,21.0,20.8,0.2,100.0,0.0
1885,2022-05-20,WTK,Williamson Tea Kenya Plc,120.0,154.75,120.25,130.0,124.25,130.0,-5.75,500.0,0.0
1886,2022-05-20,CGEN,Car and General (K) Ltd,12.1,70.0,33.0,35.2,34.1,32.0,2.1,200.0,0.0
1887,2022-05-20,ABSA,ABSA Bank Kenya Plc,8.94,12.95,9.7,9.8,9.76,9.74,0.02,142200.0,0.0
1888,2022-05-20,BKG,BK Group Plc,24.3,40.0,29.55,29.55,29.55,29.55,0.0,2100.0,0.0
1889,2022-05-20,COOP,Co-operative Bank of Kenya Ltd,11.1,14.0,11.1,12.0,11.6,11.95,-0.35,148500.0,0.0
1890,2022-05-20,DTK,Diamond Trust Bank Kenya Ltd,48.5,69.0,48.5,51.0,49.95,50.5,-0.55,52800.0,0.0
1891,2022-05-20,EQTY,Equity Group Holdings Plc,40.25,55.0,44.0,45.85,44.7,45.6,-0.9,1858000.0,0.0
1892,2022-05-20,HFCK,HF Group Ltd,2.8,5.2,2.9,3.05,2.99,3.01,-0.02,9300.0,0.0
1893,2022-05-20,IMH,I & M Holdings Plc,16.9,23.4,17.5,17.7,17.5,17.7,-0.2,28800.0,0.0
1894,2022-05-20,KCB,KCB Group Plc,34.0,50.75,35.0,35.5,35.3,35.0,0.3,1398900.0,0.0
1895,2022-05-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1896,2022-05-20,NCBA,NCBA Group Plc,23.0,29.0,25.6,26.95,26.25,26.5,-0.25,44400.0,0.0
1897,2022-05-20,SBIC,Stanbic Holdings Plc,78.0,108.0,104.0,104.0,104.0,103.0,1.0,1000.0,0.0
1898,2022-05-20,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,123.0,124.0,124.0,124.0,0.0,50500.0,0.0
1899,2022-05-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1900,2022-05-23,EGAD,Eaagads Ltd,10.0,15.0,13.45,13.45,13.45,12.3,1.15,300.0,0.0
1901,2022-05-23,KUKZ,Kakuzi Plc,360.0,440.0,402.0,402.0,402.0,402.0,0.0,0.0,0.0
1902,2022-05-23,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0
1903,2022-05-23,LIMT,Limuru Tea Plc,260.0,352.0,352.0,352.0,352.0,352.0,0.0,0.0,0.0
1904,2022-05-23,SASN,Sasini Plc,16.75,22.6,20.8,21.0,20.9,21.0,-0.1,200.0,0.0
1905,2022-05-23,WTK,Williamson Tea Kenya Plc,120.0,154.75,130.0,130.0,130.0,124.25,5.75,1600.0,0.0
1906,2022-05-23,CGEN,Car and General (K) Ltd,12.1,70.0,35.0,35.0,35.0,34.1,0.9,200.0,0.0
1907,2022-05-23,ABSA,ABSA Bank Kenya Plc,8.94,12.95,9.7,9.9,9.82,9.76,0.06,81400.0,0.0
1908,2022-05-23,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,29.55,0.45,300.0,0.0
1909,2022-05-23,COOP,Co-operative Bank of Kenya Ltd,11.1,14.0,11.2,11.8,11.6,11.6,0.0,195300.0,0.0
1910,2022-05-23,DTK,Diamond Trust Bank Kenya Ltd,48.5,69.0,48.5,50.0,49.6,49.95,-0.35,5200.0,0.0
1911,2022-05-23,EQTY,Equity Group Holdings Plc,40.25,55.0,40.25,44.5,43.05,44.7,-1.65,1477600.0,0.0
1912,2022-05-23,HFCK,HF Group Ltd,2.8,5.2,2.9,3.01,2.91,2.99,-0.08,8200.0,0.0
1913,2022-05-23,IMH,I & M Holdings Plc,16.95,23.4,17.4,17.5,17.5,17.5,0.0,7300.0,0.0
1914,2022-05-23,KCB,KCB Group Plc,34.0,50.75,35.0,36.0,35.55,35.3,0.25,2786100.0,0.0
1915,2022-05-23,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1916,2022-05-23,NCBA,NCBA Group Plc,23.0,29.0,26.0,26.15,26.0,26.25,-0.25,454200.0,0.0
1917,2022-05-23,SBIC,Stanbic Holdings Plc,78.0,108.0,100.0,101.75,100.25,104.0,-3.75,11000.0,0.0
1918,2022-05-23,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.0,125.0,124.25,124.0,0.25,7700.0,0.0
1919,2022-05-23,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1920,2022-05-24,EGAD,Eaagads Ltd,10.0,15.0,13.45,13.45,13.45,13.45,0.0,0.0,0.0
1921,2022-05-24,KUKZ,Kakuzi Plc,360.0,440.0,402.0,402.0,402.0,402.0,0.0,0.0,0.0
1922,2022-05-24,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0
1923,2022-05-24,LIMT,Limuru Tea Plc,260.0,352.0,352.0,352.0,352.0,352.0,0.0,0.0,0.0
1924,2022-05-24,SASN,Sasini Plc,16.75,22.6,20.8,20.8,20.8,20.9,-0.1,600.0,0.0
1925,2022-05-24,WTK,Williamson Tea Kenya Plc,120.0,154.75,129.75,130.0,130.0,130.0,0.0,1100.0,0.0
1926,2022-05-24,CGEN,Car and General (K) Ltd,12.1,70.0,35.0,35.0,35.0,35.0,0.0,1000.0,0.0
1927,2022-05-24,ABSA,ABSA Bank Kenya Plc,8.94,12.95,9.76,9.9,9.9,9.82,0.08,216300.0,0.0
1928,2022-05-24,BKG,BK Group Plc,24.3,40.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0
1929,2022-05-24,COOP,Co-operative Bank of Kenya Ltd,11.1,14.0,11.3,11.95,11.55,11.6,-0.05,270800.0,0.0
1930,2022-05-24,DTK,Diamond Trust Bank Kenya Ltd,48.5,69.0,49.0,49.0,49.0,49.6,-0.6,100.0,0.0
1931,2022-05-24,EQTY,Equity Group Holdings Plc,40.25,55.0,41.9,45.0,42.0,43.05,-1.05,978800.0,0.0
1932,2022-05-24,HFCK,HF Group Ltd,2.8,5.2,2.9,3.0,2.98,2.91,0.07,30100.0,0.0
1933,2022-05-24,IMH,I & M Holdings Plc,16.9,23.4,16.95,17.3,17.05,17.5,-0.45,79400.0,0.0
1934,2022-05-24,KCB,KCB Group Plc,34.0,50.75,35.5,36.5,35.95,35.55,0.4,1436700.0,0.0
1935,2022-05-24,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1936,2022-05-24,NCBA,NCBA Group Plc,23.0,29.0,26.0,26.9,26.45,26.0,0.45,722600.0,0.0
1937,2022-05-24,SBIC,Stanbic Holdings Plc,78.0,108.0,101.75,108.0,108.0,100.25,7.75,9924000.0,0.0
1938,2022-05-24,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,124.0,124.5,124.25,124.25,0.0,24600.0,0.0
1939,2022-05-24,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1940,2022-05-25,EGAD,Eaagads Ltd,10.0,15.0,13.45,13.45,13.45,13.45,0.0,0.0,0.0
1941,2022-05-25,KUKZ,Kakuzi Plc,360.0,440.0,402.0,402.0,402.0,402.0,0.0,0.0,0.0
1942,2022-05-25,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,89.0,89.0,89.0,95.5,-6.5,100.0,0.0
1943,2022-05-25,LIMT,Limuru Tea Plc,260.0,352.0,352.0,352.0,352.0,352.0,0.0,0.0,0.0
1944,2022-05-25,SASN,Sasini Plc,16.75,22.6,20.5,20.5,20.5,20.8,-0.3,1500.0,0.0
1945,2022-05-25,WTK,Williamson Tea Kenya Plc,120.0,154.75,126.0,126.0,126.0,130.0,-4.0,200.0,0.0
1946,2022-05-25,CGEN,Car and General (K) Ltd,12.1,70.0,35.0,35.0,35.0,35.0,0.0,100.0,0.0
1947,2022-05-25,ABSA,ABSA Bank Kenya Plc,8.94,12.95,9.82,10.05,9.96,9.9,0.06,699000.0,0.0
1948,2022-05-25,BKG,BK Group Plc,24.3,40.0,31.05,31.05,31.05,30.0,1.05,100.0,0.0
1949,2022-05-25,COOP,Co-operative Bank of Kenya Ltd,11.1,14.0,11.4,11.95,11.5,11.55,-0.05,620000.0,0.0
1950,2022-05-25,DTK,Diamond Trust Bank Kenya Ltd,48.5,69.0,49.6,52.0,50.0,49.0,1.0,43500.0,0.0
1951,2022-05-25,EQTY,Equity Group Holdings Plc,40.25,55.0,41.75,43.95,42.0,42.0,0.0,4957000.0,0.0
1952,2022-05-25,HFCK,HF Group Ltd,2.8,5.2,2.9,3.0,2.97,2.98,-0.01,62600.0,0.0
1953,2022-05-25,IMH,I & M Holdings Plc,16.9,23.4,16.9,17.3,16.9,17.05,-0.15,61400.0,0.0
1954,2022-05-25,KCB,KCB Group Plc,34.0,50.75,36.3,37.0,36.55,35.95,0.6,156100.0,0.0
1955,2022-05-25,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,0.0
1956,2022-05-25,NCBA,NCBA Group Plc,23.0,29.0,26.0,26.8,26.3,26.45,-0.15,148300.0,0.0
1957,2022-05-25,SBIC,Stanbic Holdings Plc,78.0,108.0,108.0,108.0,108.0,108.0,0.0,0.0,0.0
1958,2022-05-25,SCBK,Standard Chartered Bank Kenya Ltd,121.0,148.75,123.75,124.0,124.0,124.25,-0.25,78600.0,0.0
1959,2022-05-25,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0
1960,2022-05-26,EGAD,Eaagads Ltd,10.0,15.0,13.45,13.45,13.45,13.45,0.0,0.0,0.0
1961,2022-05-26,KUKZ,Kakuzi Plc,360.0,440.0,402.0,402.0,402.0,402.0,0.0,0.0,0.0
1962,2022-05-26,KAPC,Kapchorua Tea Kenya Plc,80.0,101.0,89.0,89.0,89.0,89.0,0.0,0.0,0.0
1963,2022-05-26,LIMT,Limuru Tea Plc,260.0,352.0,352.0,352.0,352.0,352.0,0.0,0.0,0.0
1964,2022-05-26,SASN,Sasini Plc,16.75,22.6,20.5,20.5,20.5,20.5,0.0,1900.0,0.0
1965,2022-05-26,WTK,Williamson Tea Kenya Plc,120.0,154.75,129.75,130.0,129.75,126.0,3.75,1100.0,0.0
1966,2022-05-26,CGEN,Car and General (K) Ltd,12.1,70.0,35.0,37.0,35.4,35.0,0.4,500.0,0.0
1967,2022-05-26,ABSA,ABSA Bank Kenya Plc,8.94,12.95,9.9,10.5,10.1,9.96,0.14,78000.0,0.0
